Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
35,0.033366000000000895,0.05355789999999842,0.09728769958019257,0.09945173189043999,-0.07035474479198456,-0.07464402914047241,1.3152766227722168,1.314139485359192,0.08268040068673212,0.08272088159374948,0.9859536749287195,0.9873646290563372,-0.03432285493790015,-0.031195010563834565,0.1410008647694973,0.13139333399488215
36,0.03336699999999837,0.0535720000000083,0.10450500249862671,0.09945173189043999,-0.06679338961839676,-0.07185331359505653,1.3145769834518433,1.314807653427124,0.08318370555180149,0.0829005140591099,0.9858627677539341,0.9866248424572348,-0.03787311055467633,-0.03314478076155641,0.14043041616450816,0.13630978118021156
37,0.03336699999999837,0.05025779999999713,0.1125849038362503,0.10089635103940964,-0.06366492062807083,-0.06857406720519066,1.3200587034225464,1.3151574730873108,0.08047701602911947,0.08271362244760933,0.9861054490420336,0.9860295619853765,-0.040983095258309,-0.03609798274628824,0.13942696713228223,0.1399286916483952
38,0.03336500000000342,0.04743829999999889,0.12115198373794556,0.10854495316743851,-0.06037375330924988,-0.0652291551232338,1.3170897960662842,1.3161832094192505,0.0825359638829731,0.08260818228485262,0.9866277847790973,0.9860295619853765,-0.036172812791855156,-0.03702296167326574,0.13581221072689004,0.1399286916483952
39,0.03336699999999837,0.04855840000000171,0.1338508129119873,0.11686844378709793,-0.05712901055812836,-0.062019336968660355,1.3187470436096191,1.3179184198379517,0.07959287524698905,0.08150648995604629,0.987120158789458,0.9863666169105654,-0.04327705100031108,-0.039428102906492665,0.13185546320918576,0.13761958892958615
40,0.03336699999999837,0.04921390000000656,0.14691060781478882,0.12750139832496643,-0.05440177768468857,-0.05875138193368912,1.3183460235595703,1.3185465335845947,0.08284991884583408,0.08150648995604629,0.9864933872580354,0.9865605860185663,-0.04058502142921808,-0.04078405834376354,0.13534970956376954,0.13558096014532978
41,0.10009999999999764,0.05607760000000326,0.20529450476169586,0.14038071036338806,-0.04797564446926117,-0.05576539412140846,1.322123408317566,1.3185465335845947,0.07900997365316086,0.08106441956498107,0.9895537240687637,0.9868739717842776,-0.0407082535868913,-0.04064663750805469,0.11350634050515947,0.13360258638647765
42,0.10092899999995097,0.05013269999999466,0.24522781372070312,0.17610255628824234,-0.04195351153612137,-0.05118871107697487,1.3211090564727783,1.3199280500411987,0.08056540594288093,0.08007914059493498,0.9894655552749743,0.9882928570322161,-0.037409618446017874,-0.04064663750805469,0.11431382566150528,0.12308464443534552
43,0.033193999999980406,0.04677889999999252,0.2576386034488678,0.2252611592411995,-0.040196679532527924,-0.04496457800269127,1.3150287866592407,1.3197275400161743,0.07834080506946302,0.0797876897980209,0.9889181950836461,0.9891918751793102,-0.04423749670299639,-0.04064663750805469,0.11809557815187006,0.11620470190668766
44,0.033150000000091495,0.04675720000000183,0.27551719546318054,0.25143320858478546,-0.03875620663166046,-0.041075095534324646,1.3183292150497437,1.319719135761261,0.07902857708585895,0.0790192753695099,0.989683706935988,0.989509639671869,-0.043003151368232025,-0.041855702477561665,0.11149606809940424,0.11391008308333236
45,0.03330099999993763,0.0467506999999955,0.2931651771068573,0.26657789945602417,-0.03710731863975525,-0.03947644308209419,1.3126999139785767,1.3166790008544922,0.07785756709746021,0.07868469107766099,0.9902292432844109,0.9895746311054812,-0.04145025496074433,-0.04222670316448818,0.10800982063561165,0.11290494688045476
46,0.033264000000031047,0.04674039999999877,0.30971646308898926,0.2843411862850189,-0.03590017929673195,-0.037931762635707855,1.3176602125167847,1.3163444995880127,0.07953033529036858,0.07868469107766099,0.9907184844971406,0.9899564751101995,-0.0441051125567381,-0.04355413196248506,0.10102746800077693,0.10975294436750795
47,0.0332740000000058,0.04673109999999951,0.3229810893535614,0.3014408200979233,-0.034681286662817,-0.0365037489682436,1.3166691064834595,1.317164659500122,0.07957998910039667,0.07927945618811377,0.9912501804855467,0.9904738638907757,-0.04282622915032883,-0.04291469025928043,0.09620820712868225,0.1045186443181943
48,0.03333599999996295,0.046728199999995466,0.33617764711380005,0.31634877622127533,-0.03360089287161827,-0.035290732979774475,1.3129013776779175,1.3147852420806885,0.08050244849962872,0.07955516219538263,0.99176724457264,0.9909843324913437,-0.042038168709382005,-0.04243219892985542,0.09027668995881169,0.09861783756472958
49,0.033316000000013446,0.04672309999999698,0.34991443157196045,0.3295793682336807,-0.033006977289915085,-0.034141089767217636,1.3143969774246216,1.3155330419540405,0.07974409262555009,0.07966204086297338,0.9915430963279019,0.9913966384067243,-0.04599804657992977,-0.043465670853533464,0.09147320660518679,0.09384070686693452
50,0.03330300000004627,0.04671670000000176,0.36351144313812256,0.34304603934288025,-0.032730650156736374,-0.03330393508076668,1.3135104179382324,1.313953697681427,0.08012540999273281,0.07993475130914145,0.9919834623410057,0.991655170450271,-0.04148159928699207,-0.04243219892985542,0.0884760195535513,0.09087494828199924
51,0.06668799999999919,0.04337550000000192,0.3887939155101776,0.3567129373550415,-0.031721558421850204,-0.03286881372332573,1.3138505220413208,1.3136804699897766,0.07932480927239059,0.07993475130914145,0.9932026811026813,0.9918753534568228,-0.04039407886158704,-0.04175988399818704,0.07499551504769086,0.0893763547561815
52,0.0333379999999579,0.036616400000002616,0.3955725133419037,0.3761526793241501,-0.03124838136136532,-0.03222610428929329,1.3067543506622314,1.3136804699897766,0.07839082409943048,0.07953445094897034,0.9927862617964932,0.9923848620687494,-0.04353161550487012,-0.042506607395931095,0.07959469540549402,0.08403535747952266
53,0.033349000000043816,0.03663190000000895,0.4055449366569519,0.39218321442604065,-0.03140551596879959,-0.0315635371953249,1.3129642009735107,1.3132373094558716,0.07864895622779505,0.07898688275009283,0.9933346788792298,0.9929944714495873,-0.040451356912860705,-0.04096647809992639,0.07392053262852084,0.07729510522659244
54,0.16681099999993876,0.04999799999999368,0.43685024976730347,0.4005587249994278,-0.03246624767780304,-0.0315635371953249,1.30804443359375,1.3105043172836304,0.07844811093924765,0.07854853358352135,0.9934804091936341,0.9932686799909556,-0.03806130468532583,-0.040422717887223875,0.07344322653699033,0.07445802383810585
55,0.03336699999999837,0.05000459999999975,0.44672223925590515,0.4211975932121277,-0.033144932240247726,-0.031935881823301315,1.3093633651733398,1.308703899383545,0.07676343483443493,0.07841946751933906,0.9936634033688525,0.9934075440364319,-0.04443101614426383,-0.04199148620886541,0.06903840005559758,0.07368187958275559
56,0.033366000000000895,0.05001479999999674,0.45610764622688293,0.4417862445116043,-0.03360394015908241,-0.03280558995902538,1.3059030771255493,1.308703899383545,0.07784329351604707,0.07814570222764736,0.994009312495735,0.9935719062812434,-0.0379661387028452,-0.03925633079909327,0.06666693812023353,0.07124081329629395
57,0.03413299999999708,0.05010069999999587,0.4643409550189972,0.45141494274139404,-0.03480089083313942,-0.03337443619966507,1.3044767379760742,1.3069737553596497,0.07619312087918186,0.077303364175241,0.9941329740483028,0.9938363579322937,-0.03583526190373074,-0.03801372169408551,0.06789751280317982,0.0684679564293887
58,0.03413399999999456,0.05018049999999903,0.4721001088619232,0.46022430062294006,-0.035980358719825745,-0.034202415496110916,1.3095932006835938,1.3076332211494446,0.0784809352746479,0.077303364175241,0.994425882362447,0.9940711432720188,-0.034912414609741045,-0.03690070030328797,0.06114761313577675,0.06728222546170667
59,0.034181999999987056,0.05026709999999639,0.4766579270362854,0.4682205319404602,-0.03676595166325569,-0.03539062477648258,1.3044778108596802,1.3051904439926147,0.07737235674315224,0.07760782512959966,0.9940499333785007,0.9940914537134018,-0.041302627081691815,-0.03690070030328797,0.06459366345361939,0.06563030078692646
60,0.03428000000008069,0.050364799999999835,0.4829263985157013,0.4743790179491043,-0.03812185674905777,-0.03637315519154072,1.3069208860397339,1.305699348449707,0.0776756586967192,0.07752400771993573,0.9943996501093664,0.9942663120788346,-0.03934630499555358,-0.03759078344964216,0.05989738050697461,0.06287063829469806
61,0.03370299999994586,0.047066299999994496,0.4849831759929657,0.47979216277599335,-0.03911558538675308,-0.03744390420615673,1.3046724796295166,1.3057966828346252,0.07736736341408701,0.07752400771993573,0.9940286756192634,0.9942247917439335,-0.03701633581437554,-0.03818132040496456,0.06746164842221893,0.06287063829469806
62,0.033732999999983804,0.04710579999999709,0.48795434832572937,0.4839547872543335,-0.04025740921497345,-0.038618721067905426,1.3033499717712402,1.3045751452445984,0.07684912061699242,0.07736986007861962,0.9939069675434704,0.994039304498882,-0.04052641321699394,-0.03993635910627376,0.06782891979608148,0.06602765593791915
63,0.10100699999998142,0.053871599999990846,0.508307695388794,0.48646876215934753,-0.0429348386824131,-0.039686497300863266,1.3038510084152222,1.3042617440223694,0.07730888624685672,0.07733812483047187,0.9941446160620415,0.9940866458406525,-0.04105452955484113,-0.03993635910627376,0.06335885151387496,0.06541024996804695
64,0.06705700000009074,0.04389620000000605,0.5197818279266357,0.49813102185726166,-0.044009432196617126,-0.041596123948693275,1.3038583993911743,1.3038547039031982,0.07844177897564468,0.07733812483047187,0.9943772122336992,0.9940866458406525,-0.034504486776902474,-0.03877137451568474,0.062211634713575645,0.06541024996804695
65,0.23389099999997143,0.06394860000000335,0.5347733497619629,0.5140447616577148,-0.04756700620055199,-0.043472135439515114,1.3102625608444214,1.3038547039031982,0.07894100689657416,0.07787533261125071,0.9940905329563783,0.9941175745092099,-0.03764700715509695,-0.03908671018604545,0.06430421890454034,0.06383153520920765
66,0.0332779999999957,0.06393980000000284,0.5341457724571228,0.5269638001918793,-0.05022041127085686,-0.04578821919858456,1.3170366287231445,1.3070604801177979,0.07799421588736875,0.07821799743150672,0.9944118302327686,0.9942609141478704,-0.032325385633363846,-0.03607574696599972,0.06338046721888606,0.0633696593663805
67,0.06664599999999155,0.06719110000000228,0.5280910730361938,0.5311184227466583,-0.056459940969944,-0.04889370873570442,1.3260091543197632,1.313649594783783,0.07887246061656722,0.07865711979610596,0.9944864140933151,0.9943945212332339,-0.035203208458699016,-0.03485384761780075,0.05946966667403688,0.06279605096623085
68,0.16671099999996386,0.08044879999999921,0.4937630295753479,0.5311184227466583,-0.07104671746492386,-0.05334017612040043,1.3465180397033691,1.3215228915214539,0.07963035995228161,0.07890673375657069,0.9930169535335516,0.9942511815945734,-0.03889195170123072,-0.036425107806897984,0.07787009606828145,0.0638423430617132
69,0.033366000000000895,0.0803672000000006,0.4882308542728424,0.5109270513057709,-0.07349090278148651,-0.06375332921743393,1.344213604927063,1.335111379623413,0.0785248958584677,0.07869867823751746,0.992647557762315,0.9937143918831601,-0.03694103469901203,-0.036072121578855525,0.08438025097316858,0.07062528164358375
70,0.133466999999996,0.09028589999999212,0.4742580056190491,0.49099694192409515,-0.08615361154079437,-0.07226881012320518,1.3644869327545166,1.345365822315216,0.08097120749422831,0.07925141028442442,0.9927592172884067,0.9928880854109792,-0.031641113858058324,-0.036072121578855525,0.08289535547700008,0.08038272577264077
71,0.06673299999999927,0.09358889999999746,0.46810975670814514,0.48124442994594574,-0.09304816275835037,-0.07982225716114044,1.3687032461166382,1.3555024862289429,0.08023881299174265,0.07993458647201213,0.9926213567609818,0.9927033875253608,-0.03351191365699392,-0.03522647417800298,0.08450755371391362,0.08363780322508432
72,0.06674900000007256,0.09689050000000635,0.46059632301330566,0.4711838811635971,-0.10020364820957184,-0.08960088714957237,1.3732280731201172,1.3665950894355774,0.08162927748597563,0.08060501024298548,0.9917915184571482,0.9926344572616483,-0.03334817738587878,-0.03343004552143635,0.09259667401490014,0.0844439023435411
73,0.033366000000000895,0.0901264000000083,0.4593997597694397,0.4643530398607254,-0.10445252060890198,-0.0966259054839611,1.3783466815948486,1.3709656596183777,0.08256499162012611,0.08130024249010198,0.9920548217947267,0.9923380892778543,-0.034362696867290904,-0.03343004552143635,0.0884842233203645,0.08649588851713906
74,0.133466999999996,0.09676739999999881,0.45357343554496765,0.4599980413913727,-0.12318087369203568,-0.10232808440923691,1.3922772407531738,1.375787377357483,0.08274948046903381,0.08209713455305087,0.9921418959043088,0.9920983588495178,-0.03238065317346008,-0.03343004552143635,0.08808220690677987,0.08828321511357218
75,0.03336699999999837,0.0767150000000015,0.45276108384132385,0.4564865976572037,-0.12765739858150482,-0.11381669715046883,1.3894264698028564,1.3838865756988525,0.08302622263917962,0.08265723604457996,0.991921860005991,0.9919883409003589,-0.02976721760966681,-0.032864415279669434,0.09116788224097003,0.08982605278066727
76,0.033366000000000895,0.07672380000000203,0.45163965225219727,0.45316725969314575,-0.13153795897960663,-0.12541913613677025,1.3873696327209473,1.3883980512619019,0.08204873413947099,0.08265723604457996,0.9913746893072392,0.9919883409003589,-0.03502023997887219,-0.033371675020375496,0.09600944442557542,0.08982605278066727
77,0.03336699999999837,0.0733959000000027,0.450823575258255,0.45220036804676056,-0.13609300553798676,-0.12959767878055573,1.3888671398162842,1.3891468048095703,0.08394908968718731,0.08288785155410672,0.9911302896195467,0.9916482746566151,-0.03441866540622697,-0.03339965928984352,0.097101260604691,0.09358866333327273
78,0.06673299999999927,0.06339810000000626,0.4478036165237427,0.45123161375522614,-0.14630043506622314,-0.1338154822587967,1.3961020708084106,1.3891468048095703,0.08318609371572867,0.08310615817745415,0.9912968161569428,0.991335752732091,-0.030946757250308914,-0.032682711328267944,0.09722651030000407,0.09655535251513321
79,0.10009999999999764,0.07007150000000592,0.4481285810470581,0.44947607815265656,-0.1621330976486206,-0.14119672030210495,1.399276852607727,1.3924846053123474,0.08265501415571497,0.08292055393572181,0.9911773706536053,0.9912370934052741,-0.033382546771881995,-0.033900606089054486,0.09808758387353171,0.09716388545234753
80,0.06673399999999674,0.063398200000006,0.4556683599948883,0.44947607815265656,-0.1708587408065796,-0.15421676635742188,1.3926676511764526,1.3943848609924316,0.08431844401642054,0.083567591701458,0.990893972002235,0.9911538301365761,-0.027885244099016656,-0.03216465201109545,0.10120251681565123,0.0976570470867679
81,0.06688999999994394,0.06341390000000047,0.46331584453582764,0.4518984705209732,-0.1823103278875351,-0.1664959192276001,1.3945410251617432,1.395321547985077,0.08252614870095201,0.08292055393572181,0.9915720184781096,0.9912370934052741,-0.02959529359276126,-0.030271025421535085,0.09538598193127847,0.0976570470867679
82,0.033451000000013664,0.060084099999994575,0.4707023501396179,0.45949210226535797,-0.18828582763671875,-0.17658453434705734,1.3924274444580078,1.393604338169098,0.08415627585640366,0.08340564500605932,0.9918140664212508,0.9913746945658575,-0.028298716572350512,-0.028947005082555884,0.09177015595105678,0.09673678290240509
83,0.033456999999998516,0.06009319999999434,0.47927308082580566,0.4670090973377228,-0.195304736495018,-0.18529807776212692,1.390718936920166,1.3925475478172302,0.0830922168872698,0.08362424637183673,0.9920898814537535,0.9916930424496802,-0.030703542518809485,-0.028947005082555884,0.08894179606142376,0.09357806894116763
84,0.0669030000000248,0.05343679999999722,0.47407829761505127,0.4723903238773346,-0.20888440310955048,-0.19179528206586838,1.3901256322860718,1.391573190689087,0.08443353956728196,0.08362424637183673,0.991488441386833,0.9916930424496802,-0.0335776760146571,-0.030149418055785374,0.09324262794400232,0.09250639194752955
85,0.03340700000001107,0.05344079999999849,0.46838298439979553,0.4723903238773346,-0.2145165354013443,-0.20209456980228424,1.3885160684585571,1.390422284603119,0.08278039361930584,0.08362424637183673,0.9914549998857651,0.9916512539040419,-0.028359123972313688,-0.029531333245561585,0.09674786675308829,0.09250639194752955
86,0.06688199999996414,0.056792399999994816,0.46931231021881104,0.47169530391693115,-0.2259724736213684,-0.2117004692554474,1.389927625656128,1.3900266289710999,0.0835094087804787,0.08330081283387425,0.9915499876427846,0.9915192145148088,-0.03098092552227305,-0.030842234020541266,0.09431321701920767,0.09377792248160499
87,0.10015599999996994,0.06347129999999197,0.4646807909011841,0.4688476473093033,-0.24385757744312286,-0.22024450451135635,1.3896452188491821,1.389786422252655,0.08399412839479425,0.08375176858763647,0.991042345061198,0.9914717206362991,-0.027880679729847275,-0.02967002474729337,0.1000136210153483,0.09553054188614798
88,0.033366000000000895,0.060134599999992135,0.4680580198764801,0.4682205021381378,-0.250145822763443,-0.23491502553224564,1.3895429372787476,1.3895940780639648,0.08431839607212578,0.08375176858763647,0.9913788273047394,0.9914169135952522,-0.031364716846789514,-0.02967002474729337,0.09526113264508577,0.09600449969908703
89,0.03336699999999837,0.053461299999992204,0.4746592044830322,0.46868516504764557,-0.25553205609321594,-0.24700170010328293,1.3871968984603882,1.3895940780639648,0.08493868782847708,0.08415626223346001,0.99115448878364,0.9912666580441897,-0.033946516898457464,-0.031172821184531282,0.0961552529219313,0.09570819278350853
90,0.23327800000004117,0.07011569999999664,0.5351452231407166,0.47135861217975616,-0.288743257522583,-0.25283893942832947,1.3734745979309082,1.3883699178695679,0.08339223836421368,0.08415626223346001,0.9925510317354111,0.9912666580441897,-0.03366251992675711,-0.032513618386773316,0.0821889209915653,0.09570819278350853
