Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
53,0.010885238647460938,0.01002563404216648,0.9702204634928763,0.9702401356096748,0.23346456789676956,0.21518011126619485,0.7641614188630028,0.7883955924165569,-0.201999214406782,-0.1780512959948839,-0.2771978347445403,-0.27718573832676474,0.001722784896870333,0.002889831127423181,0.9393373780512413,0.9428140700581065
54,0.008803606033325195,0.010023778330081355,0.8851971277386473,0.9450691067322516,0.12841072217118404,0.21518011126619485,0.8049687876108949,0.7845651032369488,-0.08965407301528007,-0.17000112931090955,-0.34591351096758316,-0.28473920462803576,0.007675903346819472,0.004702112955608939,0.9339416848120984,0.939339224945344
55,0.009560108184814453,0.010023735563430005,1.2542490392998324,0.9702401356096748,0.050886586456002095,0.1809376450339768,0.07265106025788781,0.7641462727110082,-0.0031544328484952575,-0.14582664371103105,0.005283189059042303,-0.27718573832676474,0.017234198867679167,0.004702112955608939,0.9998325459076436,0.939339224945344
56,0.009527444839477539,0.010023574023987071,1.2570351877824857,1.1122347513963544,0.04373851484645318,0.08964865431359306,0.07247255329747593,0.4184062395604453,0.00755475674329084,-0.046404252931887664,-0.0011644766614790805,-0.13918115570300968,0.016063646732747062,0.011869775039783266,0.9998417519279239,0.9695849619794424
57,0.009884834289550781,0.010023316368460655,1.254904555764886,1.2545767975323592,0.043001080352437965,0.047312550651227636,0.08918696740342447,0.08091901383065614,-0.009840169542524974,-0.0064973011955101155,0.0038154543171781364,0.001325488827849528,0.01259538578007053,0.014329516256408796,0.9998649756986085,0.9998371489177837
58,0.008717060089111328,0.010023212457574319,1.234722375856979,1.2545767975323592,0.05694883290621559,0.047312550651227636,0.18268308957853785,0.08091901383065614,-0.0727521422594232,-0.0064973011955101155,-0.03382314821251927,0.001325488827849528,0.006052371040358772,0.014329516256408796,0.996757989306556,0.9998371489177837
59,0.011245489120483398,0.010023434444801095,1.2402760933217496,1.2475903245433178,0.05267376515657466,0.04820614000151392,0.16058980614473461,0.12488838677407954,-0.05912380690032923,-0.034481988221427104,-0.02047555675194287,-0.010820016706710976,0.004984363961503821,0.009323878410214651,0.9980281975721977,0.9989349747500609
60,0.00884389877319336,0.010023041185486326,1.2433511583650652,1.2418136258434074,0.07012654730740908,0.05481129903139513,0.14403979287704005,0.15231479951088733,-0.09423418537484873,-0.06593797457987621,-0.0025403615982854603,-0.011507959175114166,0.0069270940862829564,0.006489732563320864,0.9955227170874648,0.9973930934393769
61,0.009763956069946289,0.010023146615901464,1.2463277535990358,1.2418136258434074,0.047524198306059855,0.05481129903139513,0.09804280122749409,0.15231479951088733,-0.031345055496386026,-0.06593797457987621,0.019910623788982992,-0.011507959175114166,0.006352924221559309,0.006202647630959041,0.9992900954728298,0.9973930934393769
62,0.009765148162841797,0.01002310392807941,1.2463129974372666,1.244832077901166,0.05065189747520134,0.051662831315888,0.07900298969939823,0.12104129705226707,-0.03382424309575554,-0.04647402499804239,0.025474699088023245,0.008685131095348766,0.007027676226411417,0.006640009153921133,0.9990783613171845,0.9985532794446912
63,0.009694099426269531,0.010022971883166436,1.2474845518011866,1.2463203755181511,0.0461888724966983,0.04908804789063059,0.11597095068524377,0.10700687595636893,-0.017405519977450226,-0.032584649296070786,0.007402237305566529,0.013656430547274761,0.006989134707240975,0.006958114396761966,0.9997966827076546,0.9991842283950072
64,0.009776592254638672,0.010022882503001474,1.2465123671965466,1.2464200603977913,0.04979121861024466,0.04865770845815226,0.017560379853089225,0.08852289546344616,-0.03565067971151828,-0.032584649296070786,0.044966229842448885,0.02269266143850312,0.010570595369288635,0.007008405466826196,0.9982962134173412,0.9991842283950072
65,0.008991241455078125,0.010022639867486749,1.2485904373281045,1.2469984594988666,0.051012549247040566,0.050221558042723,0.027906840247816866,0.05345491497360755,-0.028125726838251233,-0.030974984967003384,0.040915971387222395,0.03319533523762282,0.010597885415452559,0.008799135797850025,0.998710424297244,0.9988943928072143
66,0.009168863296508789,0.010022630578851867,1.2519557885929384,1.2480374945646455,0.048475935103543616,0.04913357685689414,0.08470994114433528,0.05630839069607607,-0.009278426974730863,-0.02276562340785073,0.02879461412317811,0.03485529275520025,0.010075047169970224,0.01032282126962943,0.9994915079253524,0.9991009661112982
67,0.010306119918823242,0.010022671846077537,1.252830968978007,1.2502731129605213,0.047021095438650885,0.04913357685689414,0.09886008508574129,0.05630839069607607,-0.0010312922044394522,-0.018702076906491047,0.02636252984363766,0.03485529275520025,0.01070700225131532,0.010584240392370596,0.9995945745948318,0.9991009661112982
68,0.009876728057861328,0.010022623317463177,1.2497817179728123,1.2508687532828753,0.05641279759216637,0.049744242175292094,0.1267857970870081,0.09178501311503828,-0.009522011808119207,-0.009400219391425036,0.019791732559001067,0.027578571983407886,0.011264590258533262,0.01065244383338394,0.9996953173941281,0.9995430412600921
