Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
182,0.00956106185913086,0.009999572824348104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5145714526987267e-07,5.748773141809947e-07,0.9999999999999886,0.9999999999997451
183,0.010533809661865234,0.010018637922943616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0983603138112764e-06,1.0483288984516966e-06,0.9999999999993968,0.9999999999994493
184,0.00814962387084961,0.010015851757058172,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.244553526647584e-07,6.613764178784376e-07,0.9999999999999474,0.9999999999997246
185,0.008994817733764648,0.010016236814894887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3494908746025661e-08,2.3795624896731553e-07,0.9999999999999999,0.999999999999968
186,0.011398553848266602,0.01001688759884087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058502918604098e-07,5.151528222625842e-07,0.9999999999997509,0.9999999999998491
187,0.00923776626586914,0.010016196065669437,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51284322624789e-07,2.378698376447737e-07,0.9999999999999886,0.999999999999968
188,0.010152101516723633,0.010015999350837494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13924206137523e-07,3.32604264381156e-07,0.9999999999998679,0.9999999999999283
189,0.010671615600585938,0.010015944520870368,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0500488193889334e-08,3.32604264381156e-07,0.9999999999999996,0.9999999999999283
190,0.009978294372558594,0.010015449539332475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5132882058566058e-07,1.5130657160522479e-07,0.9999999999999886,0.9999999999999886
191,0.009723424911499023,0.010015672327173413,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3497041706500571e-08,9.091465438977495e-08,0.9999999999999999,0.999999999999994
192,0.009044885635375977,0.010015310767369393,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730943449755031e-08,5.890496134571982e-08,0.9999999999999962,0.9999999999999979
193,0.00937652587890625,0.010015399227334383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085319388430556e-07,9.408131419092793e-08,0.9999999999999949,0.9999999999999956
194,0.01056361198425293,0.010015154234951681,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5128794994545505e-07,9.408131419092793e-08,0.9999999999999886,0.9999999999999956
195,0.03199267387390137,0.010030240271324034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981680282904378e-06,1.260705719148803e-07,0.999999999999397,0.9999999999999918
196,0.015541791915893555,0.01003527367966072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.255869665009974e-07,4.884374582232262e-07,0.9999999999996592,0.9999999999998239
197,0.011614799499511719,0.0100418418090536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397940377861391e-07,4.884374582232262e-07,0.9999999999999902,0.9999999999998239
198,0.010905981063842773,0.01004164042114352,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0983103788662094e-06,9.618774973957175e-07,0.9999999999993968,0.9999999999995282
199,0.010894536972045898,0.010040954920490092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5136929354397868e-07,4.88478130022488e-07,0.9999999999999886,0.9999999999998239
200,0.009422063827514648,0.010045205981435976,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3510021323881464e-08,1.455816656650589e-07,0.9999999999999999,0.9999999999999893
201,0.008642196655273438,0.010045112816508887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.211529082548128e-08,1.0174229218472998e-07,0.9999999999999987,0.9999999999999936
202,0.010095596313476562,0.010045313218231433,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5132130526396228e-07,1.0171829804472178e-07,0.9999999999999886,0.9999999999999936
203,0.010076761245727539,0.010045217545651599,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0979754219151446e-06,1.0171829804472178e-07,0.9999999999993973,0.9999999999999936
204,0.010595321655273438,0.010045138783509924,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4412475975377906e-07,2.477230325088707e-07,0.9999999999999408,0.9999999999999647
205,0.009896278381347656,0.010044815290157976,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22088124388897e-07,4.83106442071338e-07,0.9999999999998065,0.9999999999998737
206,0.009525299072265625,0.010044692236264703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5114011664429885e-07,4.83106442071338e-07,0.9999999999999886,0.9999999999998737
207,0.010198831558227539,0.010044376310245944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487853976391237e-07,2.47632438199039e-07,0.9999999999999895,0.9999999999999647
208,0.01060628890991211,0.010044287957729282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0982097760068328e-06,3.8661412051659794e-07,0.9999999999993969,0.9999999999998975
209,0.010356664657592773,0.01004371290631698,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369328232710863e-07,3.4403646995769257e-07,0.9999999999998559,0.9999999999999223
210,0.01045989990234375,0.010044025712220161,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5130239350291621e-07,3.4411760838700125e-07,0.9999999999999886,0.9999999999999223
211,0.009679317474365234,0.010043587447479116,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124062269222751e-07,3.4411760838700125e-07,0.9999999999999886,0.9999999999999223
212,0.012232303619384766,0.010044168989552698,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4747361352137735e-07,1.5127150809757186e-07,0.9999999999999891,0.9999999999999886
213,0.008379459381103516,0.010043196903923834,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09798428771213e-06,1.5127150809757186e-07,0.9999999999993971,0.9999999999999886
214,0.008975982666015625,0.010042991811330388,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283508498253966e-07,4.397957362588121e-07,0.9999999999997348,0.9999999999998617
215,0.011013507843017578,0.010043310245294222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5129877506403436e-07,4.398248124447155e-07,0.9999999999999886,0.9999999999998617
